,Year,Region,Industry,Employee _size,Employment_number,Business_number,Turnover
10825,2022,Yorkshire and the Humber,M,   50 to 99,0.4,12,9.8
10826,2022,Yorkshire and the Humber,M,   100 to 199,0.2,11,13.7
10827,2022,Yorkshire and the Humber,M,   200 to 249,0,3,1.1
10828,2022,Yorkshire and the Humber,M,   250 to 499,0,6,16.7
10829,2022,Yorkshire and the Humber,M,   500 or more,0,28,14.5
10830,2022,Yorkshire and the Humber,N,   1,4.8,3,2.6
10831,2022,Yorkshire and the Humber,N,   2 to 4,13.9,12,11
10832,2022,Yorkshire and the Humber,N,   5 to 9,4.5,9,20.9
10833,2022,Yorkshire and the Humber,N,   10 to 19,2.4,10,7.1
10834,2022,Yorkshire and the Humber,N,   20 to 49,1.3,12,6.8
10835,2022,Yorkshire and the Humber,N,   50 to 99,0.6,12,6.9
10836,2022,Yorkshire and the Humber,N,   100 to 199,0.3,12,5.5
10837,2022,Yorkshire and the Humber,N,   200 to 249,0.1,6,2.1
10838,2022,Yorkshire and the Humber,N,   250 to 499,0.1,13,4.3
10839,2022,Yorkshire and the Humber,N,   500 or more,0.1,47,22
10840,2022,Yorkshire and the Humber,P,   1,0.3,0,0.5
10841,2022,Yorkshire and the Humber,P,   2 to 4,2.7,2,7.4
10842,2022,Yorkshire and the Humber,P,   5 to 9,1,2,6.7
10843,2022,Yorkshire and the Humber,P,   10 to 19,0.7,3,7.8
10844,2022,Yorkshire and the Humber,P,   20 to 49,0.4,3,8.1
10845,2022,Yorkshire and the Humber,P,   50 to 99,0.1,2,6.5
10846,2022,Yorkshire and the Humber,P,   100 to 199,0,1,4.6
10847,2022,Yorkshire and the Humber,P,   200 to 249,0,[c],[c]
10848,2022,Yorkshire and the Humber,P,   250 to 499,0,[c],[c]
10849,2022,Yorkshire and the Humber,P,   500 or more,0,[c],[c]
10850,2022,Yorkshire and the Humber,Q,   1,1.1,1,0.3
10851,2022,Yorkshire and the Humber,Q,   2 to 4,6.2,4,2.8
10852,2022,Yorkshire and the Humber,Q,   5 to 9,3.2,6,3.4
10853,2022,Yorkshire and the Humber,Q,   10 to 19,3.7,13,7.9
10854,2022,Yorkshire and the Humber,Q,   20 to 49,2.8,23,13.6
10855,2022,Yorkshire and the Humber,Q,   50 to 99,0.9,15,8.8
10856,2022,Yorkshire and the Humber,Q,   100 to 199,0.3,10,5.1
10857,2022,Yorkshire and the Humber,Q,   200 to 249,0,3,1
10858,2022,Yorkshire and the Humber,Q,   250 to 499,0.1,8,3.4
10859,2022,Yorkshire and the Humber,Q,   500 or more,0.1,47,44.1
10860,2022,Yorkshire and the Humber,R,   1,0.7,0,1.1
10861,2022,Yorkshire and the Humber,R,   2 to 4,5.9,3,11.7
10862,2022,Yorkshire and the Humber,R,   5 to 9,2.2,2,[c]
10863,2022,Yorkshire and the Humber,R,   10 to 19,1.2,3,6
10864,2022,Yorkshire and the Humber,R,   20 to 49,0.8,4,[c]
10865,2022,Yorkshire and the Humber,R,   50 to 99,0.2,2,4.9
10866,2022,Yorkshire and the Humber,R,   100 to 199,0.1,2,4.7
10867,2022,Yorkshire and the Humber,R,   200 to 249,0,1,1.8
10868,2022,Yorkshire and the Humber,R,   250 to 499,0.1,[c],14.7
10869,2022,Yorkshire and the Humber,R,   500 or more,0,[c],21.9
10870,2022,Yorkshire and the Humber,S,   1,4.2,2,4.2
10871,2022,Yorkshire and the Humber,S,   2 to 4,11.5,9,20.5
10872,2022,Yorkshire and the Humber,S,   5 to 9,3,5,[c]
10873,2022,Yorkshire and the Humber,S,   10 to 19,0.9,3,11.3
10874,2022,Yorkshire and the Humber,S,   20 to 49,0.3,2,8.5
10875,2022,Yorkshire and the Humber,S,   50 to 99,0,[c],[c]
10876,2022,Yorkshire and the Humber,S,   100 to 199,0,[c],[c]
10877,2022,Yorkshire and the Humber,S,   200 to 249,0,0,0
10878,2022,Yorkshire and the Humber,S,   250 to 499,0,[c],[c]
10879,2022,Yorkshire and the Humber,S,   500 or more,0,[c],[c]
10880,2022,East Midlands,A,   1,12.4,3,6.4
10881,2022,East Midlands,A,   2 to 4,19.1,7,19.3
10882,2022,East Midlands,A,   5 to 9,6.7,5,18.6
10883,2022,East Midlands,A,   10 to 19,2,3,10.2
10884,2022,East Midlands,A,   20 to 49,1.1,3,15.1
10885,2022,East Midlands,A,   50 to 99,0.2,2,7.5
10886,2022,East Midlands,A,   100 to 199,0.1,2,6.2
10887,2022,East Midlands,A,   200 to 249,0,[c],[c]
10888,2022,East Midlands,A,   250 to 499,0,[c],[c]
10889,2022,East Midlands,A,   500 or more,0,0,0
10890,2022,East Midlands,B,   1,1.1,0,[c]
10891,2022,East Midlands,B,   2 to 4,18.8,1,3.3
10892,2022,East Midlands,B,   5 to 9,9.2,1,3.5
10893,2022,East Midlands,B,   10 to 19,5.3,1,4
10894,2022,East Midlands,B,   20 to 49,3.2,[c],5.7
10895,2022,East Midlands,B,   50 to 99,1.4,2,16
10896,2022,East Midlands,B,   100 to 199,0.4,2,9.2
10897,2022,East Midlands,B,   200 to 249,0,0,0
10898,2022,East Midlands,B,   250 to 499,0.4,2,11.1
10899,2022,East Midlands,B,   500 or more,0,[c],[c]
10900,2022,East Midlands,C,   1,2.3,1,0.1
10901,2022,East Midlands,C,   2 to 4,15.8,9,1.8
10902,2022,East Midlands,C,   5 to 9,9.2,13,2.2
10903,2022,East Midlands,C,   10 to 19,5.8,16,3.1
10904,2022,East Midlands,C,   20 to 49,4.9,30,6.9
10905,2022,East Midlands,C,   50 to 99,2.3,32,8.8
10906,2022,East Midlands,C,   100 to 199,1,27,8.9
10907,2022,East Midlands,C,   200 to 249,0.2,7,3.1
10908,2022,East Midlands,C,   250 to 499,0.3,24,8.7
10909,2022,East Midlands,C,   500 or more,0.2,99,55
10910,2022,East Midlands,F,   1,2.6,3,1.1
10911,2022,East Midlands,F,   2 to 4,14.2,22,13.4
10912,2022,East Midlands,F,   5 to 9,3.7,14,8.8
10913,2022,East Midlands,F,   10 to 19,1.5,12,8
10914,2022,East Midlands,F,   20 to 49,0.6,11,7.7
10915,2022,East Midlands,F,   50 to 99,0.2,6,5.8
10916,2022,East Midlands,F,   100 to 199,0.1,4,3
10917,2022,East Midlands,F,   200 to 249,0,1,1
10918,2022,East Midlands,F,   250 to 499,0,4,[c]
10919,2022,East Midlands,F,   500 or more,0,12,[c]
10920,2022,East Midlands,G,   1,3.8,4,0.5
10921,2022,East Midlands,G,   2 to 4,26.1,34,6.3
10922,2022,East Midlands,G,   5 to 9,10.1,30,5.8
10923,2022,East Midlands,G,   10 to 19,4.2,25,6.3
10924,2022,East Midlands,G,   20 to 49,2.1,27,10.1
10925,2022,East Midlands,G,   50 to 99,0.6,19,8.2
10926,2022,East Midlands,G,   100 to 199,0.2,15,5.1
10927,2022,East Midlands,G,   200 to 249,0,4,2.1
10928,2022,East Midlands,G,   250 to 499,0.1,14,4.6
10929,2022,East Midlands,G,   500 or more,0.1,214,48.2
10930,2022,East Midlands,H,   1,1,1,0.2
10931,2022,East Midlands,H,   2 to 4,12.1,8,6.1
10932,2022,East Midlands,H,   5 to 9,4.7,8,2.8
10933,2022,East Midlands,H,   10 to 19,2.1,7,3
10934,2022,East Midlands,H,   20 to 49,1,7,5.2
10935,2022,East Midlands,H,   50 to 99,0.4,6,4.3
10936,2022,East Midlands,H,   100 to 199,0.1,3,2.2
10937,2022,East Midlands,H,   200 to 249,0,1,1.1
10938,2022,East Midlands,H,   250 to 499,0.1,8,5.9
10939,2022,East Midlands,H,   500 or more,0.1,178,63.8
10940,2022,East Midlands,I,   1,4.5,1,2.1
10941,2022,East Midlands,I,   2 to 4,28.8,14,17.8
10942,2022,East Midlands,I,   5 to 9,15.7,16,15
10943,2022,East Midlands,I,   10 to 19,9.5,20,14.2
10944,2022,East Midlands,I,   20 to 49,4.7,20,12.3
10945,2022,East Midlands,I,   50 to 99,0.8,8,8.2
10946,2022,East Midlands,I,   100 to 199,0.2,4,[c]
10947,2022,East Midlands,I,   200 to 249,0,[c],[c]
10948,2022,East Midlands,I,   250 to 499,0.1,[c],4.6
10949,2022,East Midlands,I,   500 or more,0.1,20,14.5
10950,2022,East Midlands,J,   1,2.6,21,0.7
10951,2022,East Midlands,J,   2 to 4,15.1,156,7.1
10952,2022,East Midlands,J,   5 to 9,5.3,131,7.1
10953,2022,East Midlands,J,   10 to 19,2.6,132,5.8
10954,2022,East Midlands,J,   20 to 49,1.5,167,8.6
10955,2022,East Midlands,J,   50 to 99,0.5,121,7.5
10956,2022,East Midlands,J,   100 to 199,0.2,96,5.7
10957,2022,East Midlands,J,   200 to 249,0,29,1.9
10958,2022,East Midlands,J,   250 to 499,0.1,98,5.9
10959,2022,East Midlands,J,   500 or more,0.1,822,43.7
10960,2022,East Midlands,K,   1,1.5,0, [x]
10961,2022,East Midlands,K,   2 to 4,24.6,2, [x]
10962,2022,East Midlands,K,   5 to 9,6.4,2, [x]
10963,2022,East Midlands,K,   10 to 19,2.9,1, [x]
10964,2022,East Midlands,K,   20 to 49,1.4,2, [x]
10965,2022,East Midlands,K,   50 to 99,0.7,2, [x]
10966,2022,East Midlands,K,   100 to 199,0.3,1, [x]
10967,2022,East Midlands,K,   200 to 249,0.1,[c], [x]
10968,2022,East Midlands,K,   250 to 499,0.1,2, [x]
10969,2022,East Midlands,K,   500 or more,0.1,[c], [x]
10970,2022,East Midlands,L,   1,1.6,0,0.9
10971,2022,East Midlands,L,   2 to 4,23.7,5,21.7
10972,2022,East Midlands,L,   5 to 9,7.6,4,13.1
10973,2022,East Midlands,L,   10 to 19,2.5,3,7.9
10974,2022,East Midlands,L,   20 to 49,0.6,[c],3.4
10975,2022,East Midlands,L,   50 to 99,0.1,1,2.3
10976,2022,East Midlands,L,   100 to 199,0.1,1,3.5
10977,2022,East Midlands,L,   200 to 249,0,[c],[c]
10978,2022,East Midlands,L,   250 to 499,0.1,[c],[c]
10979,2022,East Midlands,L,   500 or more,0.1,[c],[c]
10980,2022,East Midlands,M,   1,1.8,2,0.6
10981,2022,East Midlands,M,   2 to 4,17,18,10.9
10982,2022,East Midlands,M,   5 to 9,3.9,11,30
10983,2022,East Midlands,M,   10 to 19,1.9,11,8.3
10984,2022,East Midlands,M,   20 to 49,1,13,7.5
10985,2022,East Midlands,M,   50 to 99,0.3,8,4.5
10986,2022,East Midlands,M,   100 to 199,0.1,8,7.9
10987,2022,East Midlands,M,   200 to 249,0,2,0.8
10988,2022,East Midlands,M,   250 to 499,0,7,5.7
10989,2022,East Midlands,M,   500 or more,0,25,13.3
10990,2022,East Midlands,N,   1,3.8,3,2.2
10991,2022,East Midlands,N,   2 to 4,13.8,13,11.5
10992,2022,East Midlands,N,   5 to 9,4.2,9,6.1
10993,2022,East Midlands,N,   10 to 19,2,9,5.8
10994,2022,East Midlands,N,   20 to 49,1.2,13,9
10995,2022,East Midlands,N,   50 to 99,0.5,11,10.1
10996,2022,East Midlands,N,   100 to 199,0.3,13,5.8
10997,2022,East Midlands,N,   200 to 249,0,3,0.8
10998,2022,East Midlands,N,   250 to 499,0.1,12,5.8
10999,2022,East Midlands,N,   500 or more,0.1,146,33.2
11000,2022,East Midlands,P,   1,0.2,0,0.5
11001,2022,East Midlands,P,   2 to 4,3.1,2,8.6
11002,2022,East Midlands,P,   5 to 9,1.3,2,8.6
11003,2022,East Midlands,P,   10 to 19,0.9,3,10.7
11004,2022,East Midlands,P,   20 to 49,0.3,2,6.8
11005,2022,East Midlands,P,   50 to 99,0.1,[c],9.1
11006,2022,East Midlands,P,   100 to 199,0,1,4.6
11007,2022,East Midlands,P,   200 to 249,0,[c],[c]
11008,2022,East Midlands,P,   250 to 499,0,[c],[c]
11009,2022,East Midlands,P,   500 or more,0,[c],[c]
11010,2022,East Midlands,Q,   1,0.9,1,0.4
11011,2022,East Midlands,Q,   2 to 4,4.6,4,3.4
11012,2022,East Midlands,Q,   5 to 9,2.5,6,4
11013,2022,East Midlands,Q,   10 to 19,2.6,11,8.4
11014,2022,East Midlands,Q,   20 to 49,2.4,24,17.5
11015,2022,East Midlands,Q,   50 to 99,0.8,16,11.5
11016,2022,East Midlands,Q,   100 to 199,0.2,8,4.9
11017,2022,East Midlands,Q,   200 to 249,0.1,5,3.1
11018,2022,East Midlands,Q,   250 to 499,0.1,15,6.8
11019,2022,East Midlands,Q,   500 or more,0.1,52,27.9
11020,2022,East Midlands,R,   1,1.3,0,0.2
11021,2022,East Midlands,R,   2 to 4,9.4,2,2.1
11022,2022,East Midlands,R,   5 to 9,3.2,2,1.5
11023,2022,East Midlands,R,   10 to 19,1.9,2,1.3
11024,2022,East Midlands,R,   20 to 49,1.3,4,2.8
11025,2022,East Midlands,R,   50 to 99,0.3,2,0.8
11026,2022,East Midlands,R,   100 to 199,0.2,2,[c]
11027,2022,East Midlands,R,   200 to 249,0.1,[c],[c]
11028,2022,East Midlands,R,   250 to 499,0.1,[c],[c]
11029,2022,East Midlands,R,   500 or more,0.1,36,87.1
11030,2022,East Midlands,S,   1,3.3,2,4
11031,2022,East Midlands,S,   2 to 4,9.8,8,18
11032,2022,East Midlands,S,   5 to 9,3.1,5,14
11033,2022,East Midlands,S,   10 to 19,1,3,9.4
11034,2022,East Midlands,S,   20 to 49,0.3,2,9.8
11035,2022,East Midlands,S,   50 to 99,0.1,[c],3.2
11036,2022,East Midlands,S,   100 to 199,0,1,[c]
11037,2022,East Midlands,S,   200 to 249,0,0,0
11038,2022,East Midlands,S,   250 to 499,0,[c],[c]
11039,2022,East Midlands,S,   500 or more,0,[c],[c]
11040,2022,West Midlands,A,   1,13.5,4,9.4
11041,2022,West Midlands,A,   2 to 4,16.5,8,22.8
11042,2022,West Midlands,A,   5 to 9,4.9,4,14.4
11043,2022,West Midlands,A,   10 to 19,1.5,3,9
11044,2022,West Midlands,A,   20 to 49,0.8,3,6.8
11045,2022,West Midlands,A,   50 to 99,0.2,2,4.3
11046,2022,West Midlands,A,   100 to 199,0.1,2,4.3
11047,2022,West Midlands,A,   200 to 249,0,[c],[c]
11048,2022,West Midlands,A,   250 to 499,0.1,5,[c]
11049,2022,West Midlands,A,   500 or more,0.1,[c],7.6
11050,2022,West Midlands,B,   1,1,0,0
11051,2022,West Midlands,B,   2 to 4,13.1,1,1.7
11052,2022,West Midlands,B,   5 to 9,7.5,1,4
11053,2022,West Midlands,B,   10 to 19,4.6,2,1.4
11054,2022,West Midlands,B,   20 to 49,2.7,2,3
11055,2022,West Midlands,B,   50 to 99,0.8,2,[c]
11056,2022,West Midlands,B,   100 to 199,0.6,2,2.7
11057,2022,West Midlands,B,   200 to 249,0,[c],[c]
11058,2022,West Midlands,B,   250 to 499,0.2,[c],[c]
11059,2022,West Midlands,B,   500 or more,0.4,36,83.1
11060,2022,West Midlands,C,   1,1.7,1,0.1
11061,2022,West Midlands,C,   2 to 4,15.1,11,1.6
11062,2022,West Midlands,C,   5 to 9,8.2,14,2
11063,2022,West Midlands,C,   10 to 19,5.5,20,2.6
11064,2022,West Midlands,C,   20 to 49,4.7,37,6.5
11065,2022,West Midlands,C,   50 to 99,2,36,6.5
11066,2022,West Midlands,C,   100 to 199,0.8,30,8.4
11067,2022,West Midlands,C,   200 to 249,0.2,11,3.1
11068,2022,West Midlands,C,   250 to 499,0.4,32,8.5
11069,2022,West Midlands,C,   500 or more,0.2,103,59.7
11070,2022,West Midlands,F,   1,2.1,3,1
11071,2022,West Midlands,F,   2 to 4,12.4,24,[c]
11072,2022,West Midlands,F,   5 to 9,3.3,16,9.8
11073,2022,West Midlands,F,   10 to 19,1.4,14,6.9
11074,2022,West Midlands,F,   20 to 49,0.6,12,9.2
11075,2022,West Midlands,F,   50 to 99,0.1,6,5.6
11076,2022,West Midlands,F,   100 to 199,0.1,6,5.1
11077,2022,West Midlands,F,   200 to 249,0,2,1.2
11078,2022,West Midlands,F,   250 to 499,0,3,[c]
11079,2022,West Midlands,F,   500 or more,0,33,[c]
11080,2022,West Midlands,G,   1,4.1,5,0.5
11081,2022,West Midlands,G,   2 to 4,24.7,36,6.6
11082,2022,West Midlands,G,   5 to 9,10.4,34,6
11083,2022,West Midlands,G,   10 to 19,4.6,30,6.5
11084,2022,West Midlands,G,   20 to 49,2.2,31,9.1
11085,2022,West Midlands,G,   50 to 99,0.7,22,8.2
11086,2022,West Midlands,G,   100 to 199,0.2,16,5.1
11087,2022,West Midlands,G,   200 to 249,0,4,1.4
11088,2022,West Midlands,G,   250 to 499,0.1,19,7.2
11089,2022,West Midlands,G,   500 or more,0.1,201,46.3
11090,2022,West Midlands,H,   1,0.9,1,0.3
11091,2022,West Midlands,H,   2 to 4,12.3,10,6
11092,2022,West Midlands,H,   5 to 9,5.6,12,3.8
11093,2022,West Midlands,H,   10 to 19,2.6,11,7.2
11094,2022,West Midlands,H,   20 to 49,0.8,8,6.4
11095,2022,West Midlands,H,   50 to 99,0.2,5,4.7
11096,2022,West Midlands,H,   100 to 199,0.1,5,6.7
11097,2022,West Midlands,H,   200 to 249,0,2,1.6
11098,2022,West Midlands,H,   250 to 499,0,4,4.1
11099,2022,West Midlands,H,   500 or more,0.1,48,51.1
11100,2022,West Midlands,I,   1,4.1,2,0.8
11101,2022,West Midlands,I,   2 to 4,29.8,17,7.4
11102,2022,West Midlands,I,   5 to 9,16.5,20,6.1
11103,2022,West Midlands,I,   10 to 19,8.6,21,5.9
11104,2022,West Midlands,I,   20 to 49,3.8,20,4.3
11105,2022,West Midlands,I,   50 to 99,0.7,9,2.6
11106,2022,West Midlands,I,   100 to 199,0.3,6,2.1
11107,2022,West Midlands,I,   200 to 249,0,1,0.3
11108,2022,West Midlands,I,   250 to 499,0.1,5,2.4
11109,2022,West Midlands,I,   500 or more,0.1,141,64.6
11110,2022,West Midlands,J,   1,2.5,24,0.6
11111,2022,West Midlands,J,   2 to 4,14.8,182,6.5
11112,2022,West Midlands,J,   5 to 9,5.5,160,5.5
11113,2022,West Midlands,J,   10 to 19,2.8,164,5.5
11114,2022,West Midlands,J,   20 to 49,1.4,189,7.9
11115,2022,West Midlands,J,   50 to 99,0.4,136,6.3
11116,2022,West Midlands,J,   100 to 199,0.2,108,5.7
11117,2022,West Midlands,J,   200 to 249,0,36,1.8
11118,2022,West Midlands,J,   250 to 499,0.1,113,7
11119,2022,West Midlands,J,   500 or more,0.1,900,46.6
11120,2022,West Midlands,K,   1,1.2,0, [x]
11121,2022,West Midlands,K,   2 to 4,14.3,2, [x]
11122,2022,West Midlands,K,   5 to 9,4.6,2, [x]
11123,2022,West Midlands,K,   10 to 19,1.5,1, [x]
11124,2022,West Midlands,K,   20 to 49,0.7,[c], [x]
11125,2022,West Midlands,K,   50 to 99,0.4,2, [x]
11126,2022,West Midlands,K,   100 to 199,0.2,[c], [x]
11127,2022,West Midlands,K,   200 to 249,0,[c], [x]
11128,2022,West Midlands,K,   250 to 499,0.1,1, [x]
11129,2022,West Midlands,K,   500 or more,0.2,[c], [x]
11130,2022,West Midlands,L,   1,1.9,0,0.8
11131,2022,West Midlands,L,   2 to 4,22.6,6,17
11132,2022,West Midlands,L,   5 to 9,7.2,5,12.4
11133,2022,West Midlands,L,   10 to 19,2.8,4,7.3
11134,2022,West Midlands,L,   20 to 49,0.8,2,5.8
11135,2022,West Midlands,L,   50 to 99,0.2,1,2.5
11136,2022,West Midlands,L,   100 to 199,0.1,2,6.5
11137,2022,West Midlands,L,   200 to 249,0,[c],[c]
11138,2022,West Midlands,L,   250 to 499,0,[c],[c]
11139,2022,West Midlands,L,   500 or more,0.1,[c],[c]
11140,2022,West Midlands,M,   1,1.9,2,0.9
11141,2022,West Midlands,M,   2 to 4,16.5,22,12.2
11142,2022,West Midlands,M,   5 to 9,4.1,14,9.9
11143,2022,West Midlands,M,   10 to 19,2,15,9.3
11144,2022,West Midlands,M,   20 to 49,1,16,9.4
11145,2022,West Midlands,M,   50 to 99,0.2,9,7.5
11146,2022,West Midlands,M,   100 to 199,0.1,8,7.1
11147,2022,West Midlands,M,   200 to 249,0,3,1.9
11148,2022,West Midlands,M,   250 to 499,0,7,4.2
11149,2022,West Midlands,M,   500 or more,0,44,20.2
11150,2022,West Midlands,N,   1,3.4,3,1.5
11151,2022,West Midlands,N,   2 to 4,13.5,15,8.2
11152,2022,West Midlands,N,   5 to 9,5,14,5
11153,2022,West Midlands,N,   10 to 19,2.5,14,5.9
11154,2022,West Midlands,N,   20 to 49,1.2,15,8.6
11155,2022,West Midlands,N,   50 to 99,0.5,15,5.8
11156,2022,West Midlands,N,   100 to 199,0.2,12,3.3
11157,2022,West Midlands,N,   200 to 249,0,4,1.2
11158,2022,West Midlands,N,   250 to 499,0.1,14,19.3
11159,2022,West Midlands,N,   500 or more,0.1,171,32.9
11160,2022,West Midlands,P,   1,0.2,0,0.4
11161,2022,West Midlands,P,   2 to 4,3.4,2,[c]
11162,2022,West Midlands,P,   5 to 9,1.3,2,7.4
11163,2022,West Midlands,P,   10 to 19,0.8,3,7.5
11164,2022,West Midlands,P,   20 to 49,0.4,3,13.5
11165,2022,West Midlands,P,   50 to 99,0.1,3,[c]
11166,2022,West Midlands,P,   100 to 199,0,2,5.5
11167,2022,West Midlands,P,   200 to 249,0,[c],[c]
11168,2022,West Midlands,P,   250 to 499,0,[c],[c]
11169,2022,West Midlands,P,   500 or more,0,[c],[c]
11170,2022,West Midlands,Q,   1,1.4,1,0.3
11171,2022,West Midlands,Q,   2 to 4,9,5,3.2
11172,2022,West Midlands,Q,   5 to 9,5.5,8,4.9
11173,2022,West Midlands,Q,   10 to 19,5.5,16,9.3
11174,2022,West Midlands,Q,   20 to 49,3.8,25,14.3
11175,2022,West Midlands,Q,   50 to 99,1.2,16,8.6
11176,2022,West Midlands,Q,   100 to 199,0.3,9,4.9
11177,2022,West Midlands,Q,   200 to 249,0.1,5,2.3
11178,2022,West Midlands,Q,   250 to 499,0.2,11,4
11179,2022,West Midlands,Q,   500 or more,0.1,64,43.3
11180,2022,West Midlands,R,   1,0.5,0,0.4
11181,2022,West Midlands,R,   2 to 4,4.5,3,5
11182,2022,West Midlands,R,   5 to 9,1.4,2,2.6
11183,2022,West Midlands,R,   10 to 19,0.9,3,2.5
11184,2022,West Midlands,R,   20 to 49,0.5,3,[c]
11185,2022,West Midlands,R,   50 to 99,0.1,2,1.8
11186,2022,West Midlands,R,   100 to 199,0.1,2,[c]
11187,2022,West Midlands,R,   200 to 249,0,[c],[c]
11188,2022,West Midlands,R,   250 to 499,0,[c],[c]
11189,2022,West Midlands,R,   500 or more,0,9,[c]
11190,2022,West Midlands,S,   1,3.6,2,2.5
11191,2022,West Midlands,S,   2 to 4,12.4,11,18.7
11192,2022,West Midlands,S,   5 to 9,3.6,7,11.3
11193,2022,West Midlands,S,   10 to 19,1.2,4,7.5
11194,2022,West Midlands,S,   20 to 49,0.4,[c],[c]
11195,2022,West Midlands,S,   50 to 99,0.1,1,3.6
11196,2022,West Midlands,S,   100 to 199,0,[c],[c]
11197,2022,West Midlands,S,   200 to 249,0,[c],[c]
11198,2022,West Midlands,S,   250 to 499,0,[c],[c]
11199,2022,West Midlands,S,   500 or more,0,[c],27
11200,2022,East of England,A,   1,12.1,4,5.6
11201,2022,East of England,A,   2 to 4,21.5,9,19.4
11202,2022,East of England,A,   5 to 9,7.9,6,15.8
11203,2022,East of England,A,   10 to 19,3.2,5,11.3
11204,2022,East of England,A,   20 to 49,1.3,5,10
11205,2022,East of England,A,   50 to 99,0.6,[c],7.9
11206,2022,East of England,A,   100 to 199,0.2,3,[c]
11207,2022,East of England,A,   200 to 249,0,[c],[c]
11208,2022,East of England,A,   250 to 499,0,2,1.4
11209,2022,East of England,A,   500 or more,0,[c],[c]
11210,2022,East of England,B,   1,1,[c],[c]
11211,2022,East of England,B,   2 to 4,15.3,1,3.3
11212,2022,East of England,B,   5 to 9,8.5,1,6.3
11213,2022,East of England,B,   10 to 19,5,2,4.3
11214,2022,East of England,B,   20 to 49,2.7,2,4
11215,2022,East of England,B,   50 to 99,1.7,2,7.5
11216,2022,East of England,B,   100 to 199,0.2,[c],[c]
11217,2022,East of England,B,   200 to 249,0.2,1,1.4
11218,2022,East of England,B,   250 to 499,0.2,1,28.6
11219,2022,East of England,B,   500 or more,0.2,16,39.8
11220,2022,East of England,C,   1,1.7,1,0.1
11221,2022,East of England,C,   2 to 4,15,11,1.9
11222,2022,East of England,C,   5 to 9,7.6,13,2.4
11223,2022,East of England,C,   10 to 19,4.7,16,3.1
11224,2022,East of England,C,   20 to 49,3.5,28,6.3
11225,2022,East of England,C,   50 to 99,1.5,26,6.7
11226,2022,East of England,C,   100 to 199,0.7,24,7.2
11227,2022,East of England,C,   200 to 249,0.1,5,1.9
11228,2022,East of England,C,   250 to 499,0.2,17,7.7
11229,2022,East of England,C,   500 or more,0.2,68,61.3
11230,2022,East of England,F,   1,1.8,4,0.8
11231,2022,East of England,F,   2 to 4,13.4,40,14.7
11232,2022,East of England,F,   5 to 9,3,22,9.2
11233,2022,East of England,F,   10 to 19,1.1,17,6.5
11234,2022,East of England,F,   20 to 49,0.5,16,7.6
11235,2022,East of England,F,   50 to 99,0.1,10,5.6
11236,2022,East of England,F,   100 to 199,0.1,9,5.3
11237,2022,East of England,F,   200 to 249,0,2,0.9
11238,2022,East of England,F,   250 to 499,0,7,[c]
11239,2022,East of England,F,   500 or more,0,34,[c]
11240,2022,East of England,G,   1,3.5,4,0.3
11241,2022,East of England,G,   2 to 4,23.7,36,4.9
11242,2022,East of England,G,   5 to 9,10.9,37,5.9
11243,2022,East of England,G,   10 to 19,4.8,33,5.6
11244,2022,East of England,G,   20 to 49,2.3,35,7.5
