Year,Region,Industry,Employee _size,Employment_number,Business_number,Turnover,Total Exp.,UK Exp/Head,Real terms Exp.,UK Real terms Exp/Head,General. Public. Exp.,General. Public. Exp.(common services),General. Public. Exp.(international services),Defence Exp.,Safety Exp.,Economic Total. Exp.,Economic. Exp.(Enterprise),Economic. Exp.(Sci. & Tech),Economic. Exp.(Employment),"Economic. Exp.(Agri., Fish., For.)",Economic. Exp.(Transport),Environment. Exp.,Housing & Community Exp.,Health Exp.,Culture & Religion Exp.,Education Exp.,Social Protection Exp.,Local Govt. Exp.,Local Govt. Exp/Head,Total Exp. (excl. Local Govt.),GVA (Balanced),VAT on Products,Other Taxes,Subsidies,GDP (Current),Population,GDP per Head,GVA Deflators,"GDP CVM Index, 2019 equals 100",GDP CVM (in 2019 money value),GDP CVM (Per Head in 2019 money value),GDP CVM Growth,GDP CVM Per Head Growth
2019,north west,A,   2-4,8,1960,737,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,A,   5-9,4,490,421,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,A,   10-19,2,155,245,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,A,   20-49,2,60,166,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,A,   100-199,11.11681925,5,64,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,B,1,10.85974258,20,3,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,B,   2-4,1,325,282,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,B,   5-9,1,190,339,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,B,   10-19,2,135,276,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,B,   20-49,2,80,333,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,B,   50-99,2,30,326,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,B,   100-199,12.48642242,10,369,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,B,   200-249,1,5,79,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,B,   250-499,2,5,1714,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,B,   500 or more,4,5,1551,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,C,1,1,605,88,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,C,   2-4,10,3625,1053,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,C,   5-9,14,2090,1247,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,C,   10-19,21,1495,2021,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,C,   20-49,35,1105,4258,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,C,   50-99,33,475,5757,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,C,   100-199,30,215,5530,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,C,   200-249,12,55,1928,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,C,   250-499,28,85,6040,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,C,   500 or more,97,65,32795,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,F,1,4,1965,352,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,F,   2-4,23,8665,3193,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,F,   5-9,17,2510,2469,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,F,   10-19,16,1160,2141,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,F,   20-49,18,595,2814,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,F,   50-99,12,165,2215,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,F,   100-199,6,50,1042,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,F,   250-499,7,20,1302,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,G,1,7,2930,599,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,G,   2-4,41,13320,5668,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,G,   5-9,40,5955,6358,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,G,   10-19,38,2785,7528,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,G,   20-49,41,1365,10323,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,G,   50-99,26,385,6908,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,G,   100-199,20,140,5986,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,G,   200-249,8,35,2428,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,G,   250-499,16,50,3703,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,G,   500 or more,234,70,35223,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,H,1,1,365,52,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,H,   2-4,6,2295,509,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,H,   5-9,6,865,625,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,H,   10-19,8,565,791,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,H,   20-49,10,325,1269,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,H,   50-99,8,115,1039,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,H,   100-199,6,40,1035,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,H,   200-249,3,15,535,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,H,   250-499,4,10,355,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,H,   500 or more,40,15,19645,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,I,1,3,1425,140,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,I,   2-4,21,6015,831,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,I,   5-9,23,3235,780,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,I,   10-19,26,1880,777,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,I,   20-49,30,1010,964,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,I,   50-99,15,225,615,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,I,   100-199,11,80,535,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,I,   200-249,3,15,124,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,I,   250-499,10,30,381,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,I,   500 or more,85,30,3390,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,J,1,34,15200,2569,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,J,   2-4,201,69735,19669,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,J,   5-9,172,25130,17966,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,J,   10-19,196,14225,19827,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,J,   20-49,236,7755,27645,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,J,   50-99,169,2470,22834,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,J,   100-199,131,945,19484,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,J,   200-249,49,220,7373,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,J,   250-499,127,375,20207,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,J,   500 or more,717,355,121873,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,L,   2-4,7,2420,693,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,L,   5-9,6,840,467,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,L,   10-19,4,330,374,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,L,   20-49,3,90,211,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,L,   50-99,2,35,165,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,L,   100-199,2,15,260,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,L,   250-499,5,15,728,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,M,1,3,1375,195,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,M,   2-4,28,11165,2462,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,M,   5-9,17,2525,1886,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,M,   10-19,20,1485,1716,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,M,   20-49,24,785,2196,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,M,   50-99,19,275,1708,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,M,   100-199,11,80,1942,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,M,   200-249,4,20,410,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,M,   250-499,14,40,1561,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,M,   500 or more,61,40,4231,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,N,1,4,1940,486,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,N,   2-4,17,6110,2093,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,N,   5-9,13,1865,1595,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,N,   10-19,14,1055,1534,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,N,   20-49,15,505,1574,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,N,   50-99,16,235,1816,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,N,   100-199,16,115,1282,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,N,   200-249,7,30,1039,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,N,   250-499,22,60,3270,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,N,   500 or more,75,50,6259,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,P,   5-9,3,410,164,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,P,   10-19,4,270,185,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,P,   20-49,4,145,345,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,P,   50-99,3,50,179,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,P,   100-199,2,15,98,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,P,   250-499,2,5,124,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,Q,1,1,525,61,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,Q,   2-4,7,2475,403,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,Q,   5-9,10,1345,534,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,Q,   10-19,23,1535,1201,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,Q,   20-49,32,1020,1672,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
2019,north west,Q,   50-99,19,275,994,72271,9878,82549,11283,626,620,7,4,3345,5475,996,469,355,370,3284,2594,840,17931,730,9100,31624,17284,2362,54987,189804,16081,9519,944,214459,7363267,29126,100,100,214459,29126,2.1,1.5
